dbh,n,rel_freq,time
7.5,116.407,0.3178693548131647,0
12.5,53.8656,0.14708929461822745,0
17.5,39.0435,0.10661499870839207,0
22.5,29.6438,0.08094749955080442,0
27.5,20.6062,0.05626877678448061,0
32.5,16.9909,0.046396577703187954,0
37.5,13.7371,0.03751151660985958,0
42.5,11.5682,0.031588961749290434,0
47.5,14.8217,0.04047320364096904,0
52.5,11.2066,0.03060155069410956,0
57.5,7.5916,0.020730170814466663,0
62.5,11.2067,0.030601823761326145,0
67.5,6.5072,0.017769029917790384,0
72.5,2.892,0.007897103903714314,0
77.5,4.6996,0.012833066910752351,0
82.5,2.5305,0.006909965915750026,0
87.5,1.0845,0.0029614139638928683,0
92.5,0.723,0.0019742759759285786,0
97.5,0.3615,9.871379879642893e-4,0
102.5,0.3615,9.871379879642893e-4,0
107.5,0.3615,9.871379879642893e-4,0
2.5,12.240028508420835,0.03280404533387645,1
7.5,114.75023122010491,0.3075378283986349,1
12.5,53.16729697,0.1424916959044379,1
17.5,38.55296233,0.10332436098155112,1
22.5,29.21143319,0.07828847604178445,1
27.5,20.29406846,0.054389378367266726,1
32.5,16.75465271,0.04490352180749176,1
37.5,13.53209134,0.036266854891238175,1
42.5,11.36590058,0.030461327572083908,1
47.5,14.585276239999999,0.039089456585407883,1
52.5,11.01746182,0.029527489805998966,1
57.5,7.463266119999999,0.020002022051732186,1
62.5,11.01387314,0.02951787191815436,1
67.5,6.40344674,0.017161639534377555,1
72.5,2.8347384,0.007597276993211656,1
77.5,4.620502419999999,0.012383236750362847,1
82.5,2.47927545,0.0066446139566598015,1
87.5,1.0651959,0.0028547919287132046,1
92.5,0.7086846,0.001899319248302914,1
97.5,0.3565113,9.554726804102906e-4,1
102.5,0.3565113,9.554726804102906e-4,1
107.5,0.35217329999999997,9.438465678926233e-4,1
2.5,24.310003253678474,0.06397928157546116,2
7.5,105.64869882010802,0.27804717997600403,2
12.5,55.702175492958,0.14659747812623009,2
17.5,38.464909901948,0.10123229008696635,2
22.5,25.648621215149998,0.067502268166012,2
27.5,23.812682253824,0.06267042776943525,2
32.5,17.93416062014,0.04719928254069085,2
37.5,12.983288509606,0.03416953353166829,2
42.5,10.130453737725999,0.026661417746831496,2
47.5,14.691016097674998,0.03866394610212802,2
52.5,10.493041659828998,0.02761567984716992,2
57.5,9.437203282402999,0.024836915066984447,2
62.5,10.477729894612999,0.027575382208047904,2
67.5,5.945326906128999,0.015646963935631544,2
72.5,4.185177726964,0.01101458775807697,2
77.5,4.5407956917789996,0.011950506263178305,2
82.5,2.0796230942699996,0.005473170452949207,2
87.5,1.7409487898999998,0.004581844423267046,2
92.5,0.6946786729199999,0.0018282614755508577,2
97.5,0.35159144406,9.253214721653306e-4,2
107.5,0.6946786729199999,0.0018282614755508577,2
2.5,36.21458360197701,0.09363736543919214,3
7.5,96.54456826936907,0.24962813654205393,3
12.5,59.87071046005166,0.15480325981563606,3
17.5,38.97525874456397,0.10077543859851454,3
22.5,25.287505212520966,0.06538402850781465,3
27.5,25.191355282867132,0.06513542075909937,3
32.5,16.286056365551634,0.04210964920168759,3
37.5,13.84443389642227,0.03579652689938041,3
42.5,9.958866665010765,0.025749903616754378,3
47.5,14.802488173684422,0.03827369685545523,3
52.5,10.322104851794121,0.02668910168157614,3
57.5,9.280022433977642,0.0239946663886763,3
62.5,10.299393050298173,0.02663037745931717,3
67.5,5.847867289273785,0.015120397142319598,3
72.5,4.110954087346616,0.010629389375599537,3
77.5,4.463594754370915,0.011541186218821341,3
82.5,2.0364087837657205,0.005265391301051487,3
87.5,1.7086896031067398,0.004418032098525066,3
92.5,0.6809750604873839,0.0017607467559105695,3
97.5,0.346739482131972,8.965385867039273e-4,3
107.5,0.6809750604873839,0.0017607467559105695,3
2.5,47.9582428889543,0.1218682721465234,4
7.5,95.21504622769021,0.24195409312613722,4
12.5,57.73160873677591,0.14670369432176297,4
17.5,39.54084157924882,0.10047853616405782,4
22.5,24.932674127859777,0.06335724023480484,4
27.5,24.805661964110183,0.06303448543802058,4
32.5,16.4088465387913,0.04169706092506841,4
37.5,13.64628474476218,0.03467702407101032,4
42.5,9.790515003492526,0.024879000460107634,4
47.5,14.564241362638956,0.03700967389692534,4
52.5,10.154467364805246,0.025803851804631017,4
57.5,9.125802244967458,0.02318987695442021,4
62.5,10.124551803296564,0.025727832384991357,4
67.5,5.752145946831439,0.014616967708723748,4
72.5,4.038179613180173,0.010261551350308748,4
77.5,4.38782180433134,0.011150038649640792,4
82.5,1.9941471148378263,0.005067392978803932,4
87.5,1.6770880327033368,0.004261703692030829,4
92.5,0.667566777712393,0.001696375947938853,4
97.5,0.3419544772785508,8.68951796153123e-4,4
107.5,0.667566777712393,0.001696375947938853,4
2.5,59.54527814512059,0.1487744499732285,5
7.5,88.2103792093395,0.22039448059702763,5
12.5,58.00681810574015,0.14493059277254847,5
17.5,39.69473325727445,0.09917767270802404,5
22.5,25.994273185716693,0.06494694148936049,5
27.5,24.814504145914807,0.061999277199940216,5
32.5,16.447926158564826,0.0410953016539277,5
37.5,13.815916709846352,0.03451920073954279,5
42.5,10.297407073892765,0.025728170583654696,5
47.5,14.666408337410417,0.03664416224848568,5
52.5,9.672848013039026,0.024167703764978402,5
57.5,9.60890423116679,0.02400793961115138,5
62.5,9.290447087547184,0.023212271375853452,5
67.5,6.3302020955722975,0.015816070800658777,5
72.5,4.284034847180111,0.010703702256659838,5
77.5,3.9962365274431693,0.009984635387617234,5
82.5,2.2700276691346426,0.005671685957641141,5
