44.5	0.8881	1	"SEI"
45.5	0.8881	1	"SEI"
46.5	1.3322	1	"SEI"
47.5	0.4441	1	"SEI"
48.5	1.3322	1	"SEI"
49.5	0.4441	1	"SEI"
51.5	0.4441	1	"SEI"
52.5	0.4441	1	"SEI"
53.5	0.8881	1	"SEI"
55.5	0.4441	1	"SEI"
56.5	0.4441	1	"SEI"
57.5	0.4441	1	"SEI"
59.5	0.4441	1	"SEI"
63.5	0.4441	1	"SEI"
69.5	0.4441	1	"SEI"
71.5	0.4441	1	"SEI"
79.5	0.4441	1	"SEI"
5.5	9.3254	1	"UL"
6.5	13.7661	1	"UL"
7.5	10.6577	1	"UL"
8.5	10.2136	1	"UL"
9.5	6.217	1	"UL"
10.5	7.9932	1	"UL"
11.5	3.9966	1	"UL"
12.5	5.3288	1	"UL"
13.5	5.3288	1	"UL"
14.5	6.661	1	"UL"
15.5	2.6644	1	"UL"
16.5	4.4407	1	"UL"
17.5	1.3322	1	"UL"
18.5	1.3322	1	"UL"
19.5	1.3322	1	"UL"
20.5	1.7763	1	"UL"
22.5	0.4441	1	"UL"
24.5	0.4441	1	"UL"
25.5	0.4441	1	"UL"
26.5	0.8881	1	"UL"
47.5	0.4441	1	"UL"
52.5	0.4441	1	"UL"
5.5	5.3288	1	"WLI"
6.5	4.8848	1	"WLI"
7.5	5.7729	1	"WLI"
8.5	1.7763	1	"WLI"
9.5	1.3322	1	"WLI"
10.5	1.3322	1	"WLI"
11.5	0.4441	1	"WLI"
12.5	3.1085	1	"WLI"
13.5	0.8881	1	"WLI"
14.5	0.4441	1	"WLI"
16.5	0.4441	1	"WLI"
17.5	0.8881	1	"WLI"
18.5	0.4441	1	"WLI"
19.5	1.3322	1	"WLI"
22.5	0.4441	1	"WLI"
24.5	1.3322	1	"WLI"
27.5	0.4441	1	"WLI"
31.5	0.4441	1	"WLI"
33.5	0.4441	1	"WLI"
41.5	0.4441	1	"WLI"
