dbh,n,rel_freq,time
22.5,41.20078396933411,0.08006968004025736,21
27.5,22.144450383688653,0.043035565978769445,21
32.5,16.270445340172152,0.03162001367424795,21
37.5,12.361994176266693,0.02402432242769764,21
42.5,6.3143573882647654,0.012271333868659057,21
47.5,8.1638834673694,0.015865706283762722,21
52.5,7.269957526951274,0.014128448951906123,21
57.5,5.581218310925538,0.010846550024952257,21
62.5,4.567461201462508,0.008876412576750857,21
67.5,6.098500380247244,0.011851836958617868,21
72.5,3.6334898322242695,0.007061330884195495,21
77.5,4.13537049509934,0.008036686695985614,21
82.5,2.208572567859804,0.0042921440277895314,21
87.5,0.4310968284484818,8.377943765810709e-4,21
92.5,0.6736258111532479,0.0013091256517362604,21
97.5,0.3103521793567505,6.031390014177247e-4,21
2.5,200.47934318848135,0.38732279215531445,22
7.5,37.893550399451215,0.07320971583388973,22
12.5,69.0874814824846,0.13347587739060382,22
17.5,65.3619949136606,0.126278298642466,22
22.5,43.347098167347255,0.08374588038341145,22
27.5,23.68219182083521,0.045753604907713324,22
32.5,15.65720594588505,0.030249464248341677,22
37.5,12.861131308843836,0.024847494058947706,22
42.5,5.978637039703055,0.01155062838231614,22
47.5,8.211612659195069,0.015864700535591643,22
52.5,7.300138646487983,0.01410374774133388,22
57.5,5.875895276734009,0.011352132986874238,22
62.5,4.341024277643189,0.00838678747291193,22
67.5,5.8660105401801825,0.011333035838505449,22
72.5,3.2255901656999475,0.0062317871230905385,22
77.5,4.463712267516236,0.008623818650517472,22
82.5,1.9499579045801592,0.003767286585118399,22
87.5,1.0525823041121973,0.002033571691317445,22
92.5,0.44869229524574444,8.668661311892386e-4,22
97.5,0.5189015419581966,0.0010025092405455082,22
2.5,205.81354907861325,0.3952956253334916,23
7.5,41.20034759291218,0.07913141403278875,23
12.5,64.61630494573711,0.12410525344232036,23
17.5,65.25489299773791,0.12533175706405097,23
22.5,42.99121871602426,0.0825710491961272,23
27.5,24.257410011983612,0.046589974773698556,23
32.5,14.829077589304573,0.028481455788627392,23
37.5,13.146229258891593,0.025249294514065577,23
42.5,5.861664963778261,0.011258202036383436,23
47.5,8.218158023517447,0.01578419851141546,23
52.5,6.997214761902133,0.013439194830862877,23
57.5,6.083334296774083,0.011683951060177647,23
62.5,3.9090054690917917,0.00750782816901167,23
67.5,5.8907672238390045,0.011314097268455526,23
72.5,3.337223463586625,0.006409635526046895,23
77.5,4.363480105779832,0.008380714509644132,23
82.5,1.9079239708170226,0.003664452619904041,23
87.5,1.027951878195972,0.0019743349372446078,23
92.5,0.43950292796352297,8.44130940470209e-4,23
97.5,0.5120328339030932,9.834354452130456e-4,23
2.5,209.83933292896694,0.40068463932341264,24
7.5,45.67013295967771,0.08720634257351216,24
12.5,51.63731620418886,0.09860057754714806,24
17.5,73.81827505807269,0.14095474144083733,24
22.5,41.980291750474514,0.0801606535054349,24
27.5,24.623736018140225,0.04701860536586492,24
32.5,15.454411778674118,0.029509936593201617,24
37.5,12.835283368536766,0.024508755414681397,24
