numtrees,ba,timb_vol,maxdbh,densVLT,totcarea,Dstar,numcohorts,time
429.6389,29.930754530897623,NA,135.5,5.140499999999999,12139.821370656733,5.5,375,0
481.0042581179538,27.686194705978654,NA,137.03258443587356,4.947392587545201,11947.363412941279,0.1,382,5
530.2059506523194,25.78167657406499,NA,138.56516887174712,4.266236653718969,11877.298341478368,0.1,390,10
575.7329864454975,24.171965204450103,NA,140.09775330762068,4.420792508223942,11895.094144284896,0.1,398,15
620.6478252622522,22.858925239081056,NA,141.63033774349424,3.9886257444215776,12020.354574985759,0.1,406,20
664.5425611329083,21.829247079174348,NA,143.1629221793678,3.602549222256321,12237.974728329888,0.1,414,25
706.9482471007642,21.06971415732086,NA,144.69550661524136,3.1834908794699945,12533.585972060628,0.1,422,30
748.4937306803265,20.572083638525715,NA,146.22809105111492,3.234922956510831,12905.393168971716,0.1,430,35
789.5534798792867,20.327582125409336,NA,147.76067548698848,3.1176258785317503,13350.769292501538,0.1,438,40
829.298542481352,20.328455678292364,NA,149.29325992286203,3.121266628782474,13856.239107642059,0.1,446,45
868.2815283046609,20.564789294365198,NA,150.8258443587356,2.9469253016621297,14422.124002807926,0.1,454,50
905.7958014861271,21.029118620032644,NA,152.35842879460915,3.195896107448582,15036.70259240304,0.1,462,55
942.1986119777215,21.71137642236768,NA,153.8910132304827,3.269410133769121,15699.400394541406,3.322116294544765,470,60
977.0026380274522,22.595724627067383,NA,155.42359766635627,3.498037964953037,16398.24972387206,8.69231011878604,473,65
1010.3776544042006,23.609094661550003,NA,156.95618210222983,3.489673931148918,17118.15935682261,9.580197934064051,457,70
1043.0207408736796,24.914688495513936,NA,158.4887665381034,3.7043865388673165,17904.508909951623,11.160230923074726,465,75
1074.612507300446,26.404679913329478,NA,160.02135097397695,3.534773181420042,18727.36026689168,11.160230923074726,472,80
1104.9194629056467,27.955344133279738,NA,161.5539354098505,3.603166735675194,19556.067529296943,12.740263912085402,448,85
1059.3043885032098,29.81824359064634,NA,163.08651984572407,3.7563628220482026,20000,14.45211300847014,448,90
961.3513726407225,31.645742359634752,NA,164.61910428159763,3.915170494133723,20000,16.163962104854882,430,95
886.3765967804098,33.47312664646791,NA,166.1516887174712,4.094201772330964,20000,17.87581120123962,414,100
