numtrees,ba,timb_vol,maxdbh,densVLT,totcarea,Dstar,numcohorts,time
429.6389,29.930754530897623,NA,135.5,5.140499999999999,12139.821370656733,5.5,375,0
471.2739831537254,26.831705228010712,NA,136.8659223020721,4.760658168532966,11615.23596115642,0.1,382,5
511.06167631451143,24.28788325097076,NA,138.23184460414421,3.9553149172685385,11278.73474997513,0.1,390,10
548.7705354796399,22.2028078723757,NA,139.59776690621632,3.8301084665578395,11086.629325690923,0.1,398,15
587.8232212260176,20.528013781352374,NA,140.96368920828843,3.3330056149962517,11047.095273341956,0.1,406,20
627.4974576161314,19.21431625944014,NA,142.32961151036054,2.8408657685264402,11136.058503282393,0.1,414,25
668.3969046358638,18.23126764899854,NA,143.69553381243264,2.595309117736689,11346.154347488786,0.1,422,30
709.3313382374222,17.55096188310781,NA,145.06145611450475,2.2766538159329075,11652.407882820487,0.1,430,35
749.007814273028,17.1508734697464,NA,146.42737841657686,2.2139682836118286,12031.646376073963,0.1,438,40
786.9441385829662,17.012320283722783,NA,147.79330071864896,2.0859270392116733,12472.235330141484,0.1,446,45
823.6212972008739,17.118388658696098,NA,149.15922302072107,2.0284702502382945,12972.71150283912,0.1,454,50
857.876545876768,17.45738873635356,NA,150.52514532279318,2.026266109953295,13513.267322381082,0.1,462,55
890.6420266826764,17.94975620726421,NA,151.8910676248653,2.2034724765387708,14081.701672095796,0.1,441,60
922.6496293677468,18.742569264770506,NA,153.2569899269374,2.4245501047163787,14721.29492479197,0.1,449,65
952.6890025683824,19.69862041323386,NA,154.6229122290095,2.4911160039425506,15383.242415323559,0.971778944860075,439,70
981.1047029221994,20.89928090057209,NA,155.9888345310816,2.4591511888453317,16088.613645105514,7.0742315588806015,446,75
1007.3066041706151,22.162813273145936,NA,157.35475683315371,2.3748782704242655,16786.833610131285,10.644988463247055,422,80
1032.7303362578868,23.723060536547784,NA,158.72067913522582,2.601060361859843,17548.560514138604,10.630663832281929,418,85
1056.763895434924,25.450417027583143,NA,160.08660143729793,2.513199246799854,18335.521915582885,12.40009910196071,409,90
1079.494202583431,27.31660372308188,NA,161.45252373937004,2.368686177795178,19142.456131269642,14.16953437163949,396,95
1101.228556421573,29.409138966391893,NA,162.81844604144214,2.757440300653089,19991.06130865322,15.93896964131827,398,100
