numtrees,ba,timb_vol,maxdbh,densVLT,totcarea,Dstar,numcohorts,time
489.0278,25.906807569239525,NA,101.5,3.3507,12106.000049598151,5.5,367,0
539.0438943466601,24.455298254962774,NA,102.57403876484825,2.973187847519576,12346.778896114298,5,374,5
587.111486032002,23.431281701545227,NA,103.64807752969651,2.8852047582941327,12695.701365743182,5,382,10
633.8705411423199,22.793941161591732,NA,104.72211629454476,2.834327558965813,13144.419864481202,5,390,15
679.0234234128283,22.516175380375604,NA,105.79615505939302,2.7229633541913367,13678.058380629987,5,398,20
723.451726038673,22.575565562679593,NA,106.87019382424127,2.563754697232113,14297.089874975092,5,406,25
766.092435806534,22.939585082607586,NA,107.94423258908952,2.8564157799208796,14979.433193301647,7.14807752969651,414,30
807.5594251755532,23.593818260690632,NA,109.01827135393778,2.9692936044857694,15724.631376365442,9.740098967032026,422,35
847.4130769494636,24.51857497129464,NA,110.09231011878603,2.989281480250182,16521.819700743854,9.740098967032026,430,40
886.0223359977647,25.696404479918556,NA,111.16634888363429,2.7784190567466425,17370.166326097864,11.451948063416765,438,45
923.5043514519131,27.113521254727438,NA,112.24038764848254,2.592669513486478,18266.500878696956,11.320131956042701,446,50
959.7568212210599,28.75518459437036,NA,113.33034006023213,2.7110915790795063,19205.326685258286,13.03198105242744,454,55
970.9741580566392,30.56531389626153,NA,115.04218915661687,2.693620937037928,20000,14.74383014881218,461,60
886.5278494382611,32.16042653964768,NA,116.75403825300161,2.5933124714481064,20000,14.480197934064051,455,65
821.5384581548524,33.447125255151086,NA,118.46588734938635,2.6663047218976668,20000,16.060230923074727,433,70
763.9078606396612,35.39153138349313,NA,120.17773644577109,2.911561420566122,20000,17.772080019459466,430,75
710.0609401328576,37.30245226957717,NA,121.88958554215583,3.0005868961618702,20000,19.483929115844205,428,80
661.7762407815554,39.16856512637695,NA,123.60143463854057,3.047061754641307,20000,21.195778212228944,400,85
614.6478277703945,41.029551284633996,NA,125.3132837349253,3.0632964420642184,20000,22.907627308613684,393,90
571.7358270311087,42.874242571870006,NA,127.02513283131005,2.874182735405714,20000,24.619476404998423,376,95
531.9273124917207,44.603414961403566,NA,128.73698192769479,3.0863921953683615,20000,26.331325501383162,364,100
