numtrees,ba,timb_vol,maxdbh,densVLT,totcarea,Dstar,numcohorts,time
489.0278,25.906807569239525,NA,101.5,3.3507,12106.000049598151,5.5,367,0
510.1357046540852,22.461989620515958,NA,102.1695191248719,2.661954385109548,11482.282722203823,5,374,5
542.2360832776667,20.070164494065054,NA,102.8390382497438,2.023681292187175,11272.716462571056,5,382,10
575.7812376315704,18.46270215010739,NA,103.50855737461569,1.7716270866274737,11297.773351302412,5,390,15
610.659606703761,17.483169513249166,NA,104.17807649948759,1.7341088398817668,11504.710511650446,5,398,20
646.9817521997546,17.010947292017885,NA,104.84759562435949,1.377441289313211,11861.431726111989,5,406,25
684.894991336597,16.963157439922085,NA,105.51711474923138,1.5416472878921383,12346.724655530712,5,414,30
717.1442969802953,17.24839676378344,NA,107.28915010080975,1.3797883435560485,12851.770031793545,5,421,35
750.0365049358744,17.810068823720854,NA,109.11617154378257,1.4506839779747795,13440.528053447028,5,422,40
782.4850771658963,18.621052212579176,NA,110.94319298675539,1.2575732530360435,14088.550730537705,5,412,45
815.3755270601885,19.72964750407665,NA,112.77021442972821,1.238728301452247,14818.340083522698,5,408,50
847.3904864422489,21.03154524933864,NA,114.59723587270103,1.1252390421854561,15589.161062298292,9.686633874103267,392,55
877.2476585542657,22.569457357519433,NA,116.42425731567386,1.129743957042311,16393.19274903211,10.790564865249905,385,60
906.016175513395,24.25233039864418,NA,118.25127875864668,1.1721839015500888,17222.508046887982,12.61758630822273,355,65
933.7545709566982,26.215953519942154,NA,120.0783002016195,1.1695368389633853,18109.133733826427,12.72075315366654,339,70
959.8626249510608,28.350143907798397,NA,121.90532164459232,1.256593624240544,19016.05969536158,14.547774596639364,334,75
984.134182148097,30.632431926933283,NA,123.73234308756514,1.4877537041316793,19936.13018237358,14.650941442083173,329,80
899.7115590183469,32.766323331543425,NA,125.55936453053796,1.5033134679910927,20000,16.477962885055998,328,85
825.0902931372942,34.64318237466497,NA,127.38638597351078,1.4649702192049014,20000,18.304984328028823,320,90
764.1055746191744,36.697963907286066,NA,129.21340741648362,1.5485048797757244,20000,18.51131801891644,315,95
707.4667240637615,38.917615107414335,NA,131.04042885945645,1.81999176114512,19999.999999999996,20.338339461889266,310,100
