numtrees,ba,timb_vol,maxdbh,densVLT,totcarea,Dstar,numcohorts,time
449.017,31.565956077306602,NA,119.5,5.236800000000001,12932.87064714223,10.5,262,0
453.6687437773456,31.72526983681226,NA,119.89542533772556,5.16400848,13029.77326295155,10.790863886279455,268,1
458.3175409469505,31.885937294801344,NA,120.29085067545111,5.951203707936,13127.133201966806,11.08172777255891,275,2
462.94804368259224,32.04776948610321,NA,120.68627601317667,5.873908371317587,13224.693166418663,11.372591658838365,282,3
467.5322725524035,32.21027070804257,NA,121.08170135090222,5.797819174389828,13321.966511489347,11.66345554511782,289,4
472.0997575809353,32.37398987348577,NA,121.47712668862778,6.970644494706914,13419.461743484362,11.954319431397275,296,5
476.6501965704901,32.53895160535148,NA,121.87255202635333,6.8849981764068175,13517.173902752445,12.24518331767673,303,6
481.18334803249104,32.70518120823124,NA,122.26797736407889,6.800615014537203,13615.099086135302,12.536047203956185,310,7
485.69902517272925,32.872704658538204,NA,122.66340270180444,7.126713673888683,13713.234365667828,12.82691109023564,317,8
490.18108084460346,33.04114481636023,NA,123.05882803953,7.04151916888988,13811.279708957652,13.117774976515095,324,9
494.6595912844526,33.211275400904974,NA,123.45425337725555,6.957551052460636,13909.793555878776,13.40863886279455,331,10
499.1238761477183,33.38288098591292,NA,123.84967871498111,6.8747888927780485,14008.57852422223,13.699502749074005,338,11
503.57201157055584,33.555946192370996,NA,124.24510405270667,6.793212629643424,14107.600056202664,11.32849930388737,345,12
508.0030730691629,33.73043554248457,NA,124.64052939043222,6.712802567414462,14206.846667159696,11.564207579211317,352,13
512.4145369521462,33.906259428187425,NA,125.03595472815778,6.9633696427097505,14306.274759177022,11.799915854535264,359,14
516.7907338497903,34.0829028170355,NA,125.43138006588333,6.878703679634856,14405.575603154095,12.09077974081472,366,15
521.1529659722895,34.26116119096493,NA,125.82680540360889,6.795276255902774,14505.156892935136,12.381643627094174,373,16
525.5006228604078,34.441047615984246,NA,126.22223074133444,7.474379780758736,14605.009535077503,12.67250751337363,380,17
529.8325311906356,34.622552855285676,NA,126.61765607906,7.387276714445749,14705.11332534926,12.963371399653084,387,18
534.1486866822845,34.805708675768145,NA,127.01308141678555,8.647401639260686,14805.469924278554,13.25423528593254,394,19
538.4491105579682,34.99054738905382,NA,127.40850675451111,8.544919543620802,14906.081578373776,13.545099172211994,401,20
542.7338467621665,35.17710183558276,NA,127.80393209223666,8.443905278967998,15006.951078935957,13.83596305849145,408,21
547.0029594297024,35.36540536831193,NA,128.19935742996222,9.075678519884042,15108.081724224086,14.126826944770905,415,22
551.2565305827995,35.55549183609421,NA,128.59478276768778,8.97167632672396,15209.477284692772,14.41769083105036,422,23
555.4961681329733,35.74745832238766,NA,128.99020810541333,8.869116813911015,15311.17322557163,14.708554717329815,429,24
559.7125097127097,35.941008566337906,NA,129.3856334431389,9.481908375711173,15412.97881167801,13.392706883098688,435,25
563.925145373056,36.136822891658525,NA,129.78105878086444,9.376452712445266,15515.30429161915,13.628415158422635,442,26
568.1233904737536,36.33455040011335,NA,130.17648411859,9.526736833868926,15617.933174387308,13.864123433746583,449,27
572.3065286230104,36.53423531442406,NA,130.57190945631555,10.11599554658905,15720.850982103895,14.154987320026038,456,28
576.4746776587847,36.73591481080567,NA,130.9673347940411,10.00421858585834,15824.062853800217,14.445851206305493,463,29
580.6280040462786,36.93962606544127,NA,131.36276013176666,9.89393646932369,15927.575216172303,14.736715092584948,470,30
584.7666794319896,37.145406606926585,NA,131.75818546949222,10.805676350655238,16031.394768049046,15.027578978864403,477,31
588.8908797245126,37.353294299381396,NA,132.15361080721777,10.690148770876709,16135.52846435829,15.318442865143858,484,32
593.0007842652806,37.56332732574917,NA,132.54903614494333,10.576111440078314,16239.98350131162,15.609306751423313,491,33
597.0965750813544,37.775544171313804,NA,132.94446148266888,10.79565107999312,16344.76730270034,15.900170637702768,498,34
601.1784362130433,37.989983607459436,NA,133.33988682039444,11.115259281333918,16449.887507204054,16.19103452398222,505,35
605.2465531097441,38.20668467569622,NA,133.73531215812,10.994339512923183,16555.351956621296,16.481898410261675,512,36
609.3011120879567,38.42568667197216,NA,134.13073749584555,12.575416122553621,16661.168684939203,16.772762296541128,519,37
613.3228973537824,38.64593253942302,NA,134.5261628335711,12.446433427194156,16766.867756792766,17.06362618282058,524,38
617.3518514844104,38.869679622024044,NA,134.92158817129666,12.319077592433153,16873.430950584912,17.354490069100034,531,39
621.3726107496516,39.09640465031717,NA,135.31701350902222,12.50980775375724,16980.545521601452,17.645353955379488,538,40
625.3804255065199,39.325593632781185,NA,135.71243884674777,12.38309989111034,17088.045573611078,17.93621784165894,545,41
629.3656616081219,39.55701064743864,NA,136.10786418447333,12.890951206706104,17195.748225858413,18.227081727938394,551,42
633.3391775983554,39.7907544173366,NA,136.50328952219888,13.992333447635017,17303.830494590708,18.517945614217847,557,43
637.2813000074873,40.026682667953615,NA,136.89871485992444,13.849892021976174,17411.97676143185,18.8088095004973,561,44
641.2427630263267,40.26622669586144,NA,137.29414019765,13.88665673905919,17521.17784358932,19.099673386776754,568,45
645.1919337722137,40.50843175754091,NA,137.68956553537555,14.891329914362773,17630.80527505917,19.390537273056207,575,46
649.119100793846,40.75277754179938,NA,138.0849908731011,14.740354574755653,17740.627959432088,19.68140115933566,581,47
653.0451086327764,41.000465520084205,NA,138.48041621082666,14.8275235902542,17851.15624511998,19.972265045615114,588,48
656.939949545106,41.25017603494943,NA,138.87584154855222,15.265988969229687,17961.597632162142,20.318284542850076,593,49
