numtrees,ba,timb_vol,maxdbh,densVLT,totcarea,Dstar,numcohorts,time
489.0278,25.906807569239525,NA,101.5,3.3507,12106.000049598151,5.5,367,0
528.7351124306748,23.648355780817262,NA,102.37177894486007,2.8448008234729323,12016.128592477307,5,374,5
567.4919730696223,22.01184668975692,NA,103.24355788972014,2.641921595464603,12093.56143839686,5,382,10
606.496242236518,20.910434537404633,NA,104.1153368345802,2.4835135322678874,12320.912182104441,5,390,15
645.3536724748819,20.264568830648997,NA,104.98711577944027,2.1776262696765385,12671.707072020092,5,398,20
684.349429351048,20.019860105544446,NA,105.85889472430034,2.0089734821352416,13132.262779711455,5,406,25
721.6004013627897,20.11866437172165,NA,106.73067366916041,2.0803461162850736,13663.736043555087,5,414,30
757.8135462443253,20.527435529041384,NA,107.60245261402048,2.069181552514327,14266.10747285933,5,422,35
792.6044306767853,21.215054388962837,NA,108.65548215743024,2.027636429480605,14923.248654934396,5.8717789448600755,430,40
825.8623476049052,22.15750469406997,NA,110.42491742710902,2.014772213799997,15626.436985841527,8.487115779440302,438,45
857.6956357117838,23.33446940053852,NA,112.1943526967878,1.889858226525297,16373.417662374923,10.265331916140964,446,50
888.0592525204589,24.72794235189757,NA,113.96378796646658,1.7923775612752502,17156.609890187545,12.034767185819744,453,55
917.3320225570482,26.276739026392182,NA,115.73322323614536,1.8550596561625121,17966.046823023196,12.020442554854618,439,60
945.5345554898032,28.081785572808553,NA,117.50265850582414,1.9061535293097083,18824.72436349569,13.789877824533399,444,65
972.4282709942094,30.02115159184211,NA,119.27209377550292,1.763148126592252,19700.063268550835,13.775553193568273,431,70
920.752814471387,31.992555695858346,NA,121.0415290451817,2.021973191478034,20000,15.544988463247053,432,75
847.6284306411917,33.618142971629986,NA,122.81096431486048,1.9385746202339063,20000,17.31442373292583,398,80
785.9604966120698,35.28293806515372,NA,124.58039958453926,1.9530472210309096,20000,19.083859002604612,376,85
728.5644296692825,37.433799285011744,NA,126.34983485421805,2.1845733693616283,20000,19.04088510970924,368,90
676.6115787211461,39.47272591301656,NA,128.11927012389683,2.1342398879181568,20000,20.795995748422897,343,95
626.3918223321209,41.506769132697755,NA,129.8887053935756,2.2617385974894777,20000,22.5797556490668,343,100
