numtrees,ba,timb_vol,maxdbh,densVLT,totcarea,Dstar,numcohorts,time
447.4378,28.882438985704884,NA,111.5,6.1101,12668.866084417201,10.5,379,0
503.7422391913341,27.16453072805819,NA,113.03258443587357,5.805883540078115,12893.7507374692,9.080032989010675,386,5
558.5931501841472,25.92052558824069,NA,114.56516887174715,5.445817057902819,13258.00481203943,5.652985387661915,394,10
611.2564774694869,25.099879978854595,NA,116.09775330762072,5.101994687816273,13729.69674722592,5,402,15
661.6484882125558,24.66454245353396,NA,117.6303377434943,4.732096715038014,14290.960370404306,6.074038764848255,410,20
709.9871849190597,24.591592659250008,NA,119.16292217936787,4.482814185451828,14931.825732410867,7.14807752969651,418,25
756.1862799156369,24.85303624336013,NA,120.69550661524144,4.3003495251261015,15640.313544187871,9.740098967032026,426,30
800.5433820440782,25.42558819679893,NA,122.22809105111502,4.157081314415849,16411.077023281632,11.451948063416765,434,35
842.8824305466893,26.285059228656504,NA,123.76067548698859,4.0255645745899935,17234.064481754074,11.320131956042701,442,40
883.4997835354146,27.414167180006636,NA,125.29325992286216,4.079992024754201,18106.183529913673,11.320131956042701,450,45
922.512651210023,28.794782682902593,NA,126.82584435873574,4.122728766750717,19022.86410991333,13.03198105242744,458,50
960.0237881366843,30.413523420986266,NA,128.3584287946093,4.146002040548729,19980.59012559295,14.74383014881218,465,55
877.59742243986,31.888122895903415,NA,129.89101323048286,3.9685718417399043,20000,14.480197934064051,462,60
810.9093591977492,33.12472111533262,NA,131.42359766635641,3.6490730592708096,20000,16.060230923074727,449,65
756.9541955742699,34.85343179838546,NA,132.95618210222997,3.5225726513221542,20000,17.772080019459466,435,70
704.1612663975144,36.673131867009154,NA,134.48876653810353,3.3466996540435106,20000,19.483929115844205,436,75
654.8465951606598,38.4752621990105,NA,136.0213509739771,3.5260592505403525,20000,21.195778212228944,432,80
610.559434881829,40.21715715528817,NA,137.55393540985065,3.91960079298849,20000,22.907627308613684,405,85
567.42170726128,41.96684429739678,NA,139.0865198457242,4.5000927341321795,20000,24.619476404998423,396,90
528.2362766212565,43.6293677435281,NA,140.61910428159777,4.45042154591524,20000,26.331325501383162,388,95
492.3817160318383,45.22406855691575,NA,142.15168871747133,4.763295851079144,20000,28.0431745977679,373,100
