numtrees,ba,timb_vol,maxdbh,densVLT,totcarea,Dstar,numcohorts,time
648.1450299205598,39.06923550507835,NA,107.8755255213112,2.7289901122345435,20000,22.353298740553132,574,82
636.6381261652996,39.50818182895074,NA,108.22156851547354,2.9492234533170887,20000,22.673727077500022,572,83
625.5948800790769,39.947250263337864,NA,108.56761150963587,2.9261562109575157,20000,22.688482532035643,567,84
614.4967416417471,40.37704571983579,NA,108.9136545037982,2.9033176455842615,20000,23.3145837513938,566,85
603.6560121333816,40.78902272475045,NA,109.25969749796053,3.161895695796061,20000,23.63501208834069,565,86
593.0291515183143,41.213512852053896,NA,109.60574049212286,3.151706852331852,20000,23.95544042528758,564,87
582.644511217734,41.65418448055182,NA,109.9517834862852,3.12751135687605,20000,24.27586876223447,564,88
572.4616452594335,42.081329165807624,NA,110.29782648044753,3.334916129377409,20000,24.59629709918136,555,89
562.6469429669589,42.50839698824892,NA,110.64386947460986,3.3095116062507977,20000,25.231251591260893,542,90
552.8488360843851,42.90119494571291,NA,110.98991246877219,3.28435283713882,20000,25.551679928207783,533,91
543.3200976976814,43.306374969322604,NA,111.33595546293452,3.938369383760196,20000,25.872108265154672,528,92
533.9344314446308,43.713527351749306,NA,111.68199845709685,3.908733262216864,20000,26.192536602101562,528,93
524.8170556414622,44.10764030634653,NA,112.02804145125918,4.123102278522783,20000,26.51296493904845,527,94
516.3554585450596,44.472268091016915,NA,112.37408444542152,4.051780544163565,20000,27.147919431127985,520,95
507.5661511795757,44.84568234474891,NA,112.72012743958385,4.022104231312498,20000,27.468347768074874,517,96
498.95658098563564,45.23682809648004,NA,113.06617043374618,4.647178490820517,20000,27.788776105021764,517,97
490.54535978496375,45.64102773452119,NA,113.41221342790851,4.613198869940026,20000,28.109204441968654,517,98
482.316263796742,45.999778223532395,NA,113.75825642207084,4.933059575502724,20000,28.429632778915543,515,99
474.2862942764305,46.36152809444525,NA,114.10429941623318,5.325639256879453,20000,29.0675383619022,514,100
