numtrees,ba,timb_vol,maxdbh,densVLT,totcarea,Dstar,numcohorts,time
429.6389,29.930754530897623,NA,135.5,5.140499999999999,12139.821370656733,5.5,375,0
481.0042581179538,27.8915287775099,NA,137.03258443587356,4.947392587545201,12178.647979220628,5,382,5
530.2059912719917,26.285734299804574,NA,138.56516887174712,4.266236653718969,12334.18941949653,5,390,10
577.9811561699087,25.07583413016043,NA,140.09775330762068,4.420792508223942,12599.36712144356,5,398,15
624.4434403443219,24.23370247338313,NA,141.63033774349424,3.9886257444215776,12962.895511531535,5,406,20
669.3843820379599,23.733301306989375,NA,143.1629221793678,3.602549222256321,13411.461132481085,5,414,25
712.7861743125535,23.549815777640436,NA,144.69550661524136,3.1834908794699945,13935.2657544242,5,422,30
755.3997912110891,23.66804785865562,NA,146.22809105111492,3.234922956510831,14535.473521099251,5,430,35
796.2967128649228,24.065099173770022,NA,147.76067548698848,3.1176258785317503,15194.325143078782,7.14807752969651,438,40
835.9060861319172,24.72972327838048,NA,149.29325992286203,3.121266628782474,15910.189722796244,9.740098967032026,446,45
874.2417993109412,25.64848851920611,NA,150.8258443587356,2.9469253016621297,16679.559958235215,9.740098967032026,454,50
911.0905711834378,26.804285941345,NA,152.35842879460915,3.195896107448582,17495.087466878453,11.451948063416765,462,55
946.8783244227106,28.189726240555892,NA,153.8910132304827,3.269410133769121,18358.38604813861,11.320131956042701,470,60
981.5464921678741,29.785686265397345,NA,155.42359766635627,3.498037964953037,19263.592599780113,13.03198105242744,473,65
989.9554892805604,31.472738525249333,NA,156.95618210222983,3.489673931148918,20000,14.74383014881218,456,70
906.4204076262145,33.05911122226423,NA,158.4887665381034,3.7043865388673165,20000,14.480197934064051,458,75
840.5763142606747,34.38468710963383,NA,160.02135097397695,3.534773181420042,20000,16.060230923074727,447,80
785.430675054666,36.20418666135933,NA,161.5539354098505,3.603166735675194,20000,17.772080019459466,415,85
730.9186364361049,38.122117448616756,NA,163.08651984572407,3.7563628220482026,20000,19.483929115844205,414,90
680.5810953284616,40.00831121600181,NA,164.61910428159763,3.915170494133723,20000,21.195778212228944,403,95
633.5016674449614,41.8375405702665,NA,166.1516887174712,4.094201772330964,20000,22.907627308613684,387,100
