numtrees,ba,timb_vol,maxdbh,densVLT,totcarea,Dstar,numcohorts,time
447.4378,28.882438985704884,NA,111.5,6.1101,12668.866084417201,10.5,379,0
480.0790509819047,27.585633339354832,NA,113.19924656967504,5.917115599502172,12751.71039178169,9.180179587431844,386,5
512.2568385121681,26.60218320591166,NA,114.89849313935008,5.931288777065317,12931.404766377182,8.860359174863689,394,10
543.527815632765,25.910956217990584,NA,116.59773970902512,5.50516881792032,13191.51314333683,7.540538762295536,402,15
573.7755351101165,25.493882832115066,NA,118.29698627870016,5.429463817008028,13521.05276781289,7.040538762295536,410,20
603.3152030400452,25.341119554256668,NA,119.9962328483752,5.009767250539221,13918.318533599302,7.040538762295536,418,25
631.9283297189709,25.43693585179672,NA,121.69547941805024,5.139397193970175,14373.67739396639,10.86912894101378,426,30
659.7996651486169,25.771675273878223,NA,123.39472598772528,4.966746670401707,14884.044977218724,10.61982135723078,434,35
686.9773063343806,26.33124363309661,NA,125.09397255740032,5.204083751192571,15445.84212901492,10.61982135723078,441,40
713.5172756168829,27.10634008813908,NA,126.79321912707536,5.053805534778761,16056.135954795112,12.274084280321475,449,45
739.4642408445781,28.087491504644447,NA,128.4924656967504,5.1679490182637275,16711.34034749473,13.92834720341217,457,50
764.7936413025403,29.26427102938055,NA,130.19171226642544,5.084578223660244,17407.74102089935,13.429732035846168,465,55
789.5257634030622,30.627271505506144,NA,131.89095883610048,4.634381927094176,18143.000814429623,14.834687375153862,473,60
813.6772314678558,32.16921950872428,NA,133.59020540577552,4.429466375834674,18915.154580301085,16.488950298244557,480,65
837.1931258005119,33.85906257955471,NA,135.28945197545056,4.437820497530243,19715.544920438537,18.14321322133525,479,70
790.5749934263237,35.569700003199465,NA,136.9886985451256,4.344626195338598,20000,19.797476144425946,483,75
721.9175498368766,37.01096367898995,NA,138.68794511480064,4.550797901595862,20000,21.45173906751664,470,80
667.3836173925579,38.5672806891166,NA,140.38719168447568,4.895305716764671,20000,23.106001990607336,451,85
615.2200497273076,40.344138844606924,NA,142.08643825415072,5.288233361065267,20000,24.76026491369803,450,90
567.6381616918173,42.013050712800656,NA,143.78568482382576,5.130726442652247,20000,26.414527836788725,447,95
525.7211952257492,43.740398496283134,NA,145.4849313935008,4.98782934173723,20000,28.06879075987942,418,100
