numtrees,ba,timb_vol,maxdbh,densVLT,totcarea,Dstar,numcohorts,time
429.6389,29.930754530897623,NA,135.5,5.140499999999999,12139.821370656733,5.5,375,0
441.98933318592094,28.40399296187527,NA,137.3659087034765,5.126625506158441,11885.13179695914,5,382,5
453.6339109385551,27.10048185683938,NA,139.23181740695298,5.47088471169587,11693.994598157677,5,390,10
464.6632867754785,26.01080316101927,NA,141.09772611042948,5.123556338080975,11561.677272498879,5,398,15
475.2037181723504,25.125910734872015,NA,142.96363481390597,4.626771997396095,11484.320067029334,5,406,20
485.3803153466101,24.437206933555863,NA,144.82954351738246,4.947191318310577,11458.034297480182,5,414,25
495.57158414705253,23.939087717577443,NA,146.69545222085895,4.765568383282581,11484.03602394344,5,422,30
505.6992063707837,23.622501229674914,NA,148.56136092433545,4.705166737596193,11557.40679737735,5,430,35
515.9866722841577,23.480401931190322,NA,150.42726962781194,5.0172650416813935,11677.188132020252,5,438,40
526.2536983861642,23.504970505263728,NA,152.29317833128843,4.964396891514951,11839.000973090244,5,446,45
536.6846852355307,23.688239304817213,NA,154.15908703476492,4.935233279056415,12041.658690399876,5,454,50
547.373853002296,24.0252623955143,NA,156.02499573824142,4.80237832921913,12285.563195146979,5,462,55
558.2566593027748,24.510753875911565,NA,157.8909044417179,4.948852913437501,12568.005183358848,5,470,60
569.44580190059,25.13825420953163,NA,159.7568131451944,5.164544693901099,12888.392136086019,5,478,65
580.7591381718876,25.84970492551995,NA,161.6227218486709,4.940641703099095,13232.114465627288,5,476,70
592.1084709973826,26.7472799089509,NA,163.48863055214738,5.321154405970924,13619.582966408634,7.95711680964923,479,75
603.4423717635434,27.78108520772821,NA,165.35453925562388,5.35969329562014,14040.026645771537,10.2863098186108,487,80
614.7501215711619,28.907937671087268,NA,167.22044795910037,5.384377377469838,14483.216276070812,11.882986568407455,490,85
626.0553618627438,30.186966306558617,NA,169.08635666257686,5.638730773811734,14962.281188963496,13.47966331820411,497,90
637.1063323061799,31.45847974070246,NA,170.95226536605335,5.575306348289543,15439.521725631625,15.076340068000766,479,95
648.4007650893761,32.975668258142406,NA,172.81817406952985,5.6755203381262,15974.487576025205,16.67301681779742,484,100
