5.5	9.4613	1	"BAH"
6.5	5.322	1	"BAH"
7.5	3.3509	1	"BAH"
8.5	3.3509	1	"BAH"
9.5	3.3509	1	"BAH"
10.5	1.774	1	"BAH"
11.5	1.1827	1	"BAH"
12.5	2.1682	1	"BAH"
13.5	1.774	1	"BAH"
14.5	2.7595	1	"BAH"
15.5	2.9567	1	"BAH"
16.5	0.9856	1	"BAH"
17.5	0.9856	1	"BAH"
18.5	1.5769	1	"BAH"
19.5	1.9711	1	"BAH"
20.5	1.1827	1	"BAH"
21.5	0.9856	1	"BAH"
22.5	1.774	1	"BAH"
23.5	1.3798	1	"BAH"
24.5	0.7884	1	"BAH"
25.5	1.1827	1	"BAH"
26.5	1.3798	1	"BAH"
27.5	0.7884	1	"BAH"
28.5	0.7884	1	"BAH"
29.5	1.774	1	"BAH"
30.5	0.5913	1	"BAH"
31.5	0.9856	1	"BAH"
32.5	0.1971	1	"BAH"
33.5	0.3942	1	"BAH"
34.5	0.5913	1	"BAH"
35.5	0.9856	1	"BAH"
36.5	0.7884	1	"BAH"
37.5	0.3942	1	"BAH"
39.5	1.3798	1	"BAH"
40.5	0.1971	1	"BAH"
41.5	0.9856	1	"BAH"
42.5	0.1971	1	"BAH"
43.5	0.5913	1	"BAH"
44.5	1.1827	1	"BAH"
45.5	0.1971	1	"BAH"
46.5	0.3942	1	"BAH"
47.5	0.9856	1	"BAH"
48.5	0.5913	1	"BAH"
49.5	0.1971	1	"BAH"
52.5	0.3942	1	"BAH"
54.5	0.5913	1	"BAH"
58.5	0.1971	1	"BAH"
64.5	0.3942	1	"BAH"
65.5	0.1971	1	"BAH"
66.5	0.3942	1	"BAH"
79.5	0.1971	1	"BAH"
5.5	3.9422	1	"FAH"
6.5	3.7451	1	"FAH"
7.5	3.1538	1	"FAH"
8.5	3.548	1	"FAH"
9.5	2.1682	1	"FAH"
10.5	1.9711	1	"FAH"
11.5	2.5624	1	"FAH"
12.5	1.5769	1	"FAH"
13.5	1.5769	1	"FAH"
14.5	1.5769	1	"FAH"
15.5	1.774	1	"FAH"
16.5	0.7884	1	"FAH"
17.5	0.5913	1	"FAH"
18.5	0.9856	1	"FAH"
19.5	0.5913	1	"FAH"
20.5	0.7884	1	"FAH"
21.5	0.9856	1	"FAH"
22.5	1.3798	1	"FAH"
23.5	0.5913	1	"FAH"
24.5	0.3942	1	"FAH"
25.5	0.5913	1	"FAH"
26.5	0.5913	1	"FAH"
27.5	0.5913	1	"FAH"
28.5	0.3942	1	"FAH"
29.5	0.5913	1	"FAH"
30.5	0.5913	1	"FAH"
32.5	0.1971	1	"FAH"
33.5	0.1971	1	"FAH"
35.5	0.3942	1	"FAH"
36.5	0.1971	1	"FAH"
38.5	0.1971	1	"FAH"
43.5	0.1971	1	"FAH"
46.5	0.1971	1	"FAH"
48.5	0.1971	1	"FAH"
49.5	0.1971	1	"FAH"
5.5	0.9856	1	"GES"
6.5	0.3942	1	"GES"
7.5	0.7884	1	"GES"
8.5	0.5913	1	"GES"
9.5	0.5913	1	"GES"
10.5	0.3942	1	"GES"
11.5	0.5913	1	"GES"
12.5	0.5913	1	"GES"
13.5	1.774	1	"GES"
14.5	1.1827	1	"GES"
15.5	0.7884	1	"GES"
16.5	1.1827	1	"GES"
17.5	0.7884	1	"GES"
18.5	0.9856	1	"GES"
19.5	1.5769	1	"GES"
20.5	1.1827	1	"GES"
21.5	0.7884	1	"GES"
22.5	0.3942	1	"GES"
23.5	1.1827	1	"GES"
24.5	0.7884	1	"GES"
25.5	0.5913	1	"GES"
26.5	1.1827	1	"GES"
27.5	0.9856	1	"GES"
28.5	1.5769	1	"GES"
29.5	1.1827	1	"GES"
30.5	1.9711	1	"GES"
31.5	0.7884	1	"GES"
32.5	1.5769	1	"GES"
33.5	2.1682	1	"GES"
34.5	1.5769	1	"GES"
35.5	1.5769	1	"GES"
36.5	1.3798	1	"GES"
37.5	1.1827	1	"GES"
38.5	1.3798	1	"GES"
39.5	1.774	1	"GES"
40.5	0.7884	1	"GES"
41.5	1.3798	1	"GES"
42.5	1.774	1	"GES"
43.5	0.7884	1	"GES"
44.5	1.3798	1	"GES"
45.5	0.3942	1	"GES"
46.5	0.7884	1	"GES"
47.5	0.9856	1	"GES"
48.5	1.5769	1	"GES"
49.5	0.7884	1	"GES"
50.5	0.9856	1	"GES"
51.5	0.7884	1	"GES"
52.5	0.3942	1	"GES"
53.5	0.7884	1	"GES"
54.5	0.3942	1	"GES"
55.5	1.3798	1	"GES"
56.5	0.1971	1	"GES"
57.5	0.9856	1	"GES"
58.5	0.5913	1	"GES"
59.5	0.7884	1	"GES"
60.5	0.9856	1	"GES"
61.5	2.1682	1	"GES"
62.5	0.3942	1	"GES"
63.5	0.7884	1	"GES"
64.5	0.5913	1	"GES"
65.5	0.3942	1	"GES"
66.5	0.3942	1	"GES"
67.5	0.7884	1	"GES"
68.5	0.7884	1	"GES"
69.5	0.3942	1	"GES"
70.5	0.7884	1	"GES"
71.5	0.5913	1	"GES"
72.5	0.5913	1	"GES"
73.5	0.3942	1	"GES"
74.5	0.3942	1	"GES"
75.5	0.1971	1	"GES"
76.5	0.1971	1	"GES"
77.5	0.3942	1	"GES"
78.5	0.5913	1	"GES"
79.5	0.1971	1	"GES"
80.5	0.5913	1	"GES"
81.5	0.1971	1	"GES"
82.5	0.3942	1	"GES"
83.5	0.1971	1	"GES"
84.5	0.3942	1	"GES"
87.5	0.1971	1	"GES"
88.5	0.1971	1	"GES"
89.5	0.1971	1	"GES"
91.5	0.1971	1	"GES"
96.5	0.1971	1	"GES"
98.5	0.1971	1	"GES"
5.5	2.5624	1	"HBU"
6.5	3.9422	1	"HBU"
7.5	3.7451	1	"HBU"
8.5	3.7451	1	"HBU"
9.5	1.5769	1	"HBU"
10.5	3.3509	1	"HBU"
11.5	2.9567	1	"HBU"
12.5	2.1682	1	"HBU"
13.5	1.3798	1	"HBU"
14.5	2.1682	1	"HBU"
15.5	2.7595	1	"HBU"
16.5	2.7595	1	"HBU"
17.5	3.1538	1	"HBU"
18.5	2.1682	1	"HBU"
19.5	3.7451	1	"HBU"
20.5	1.5769	1	"HBU"
21.5	1.9711	1	"HBU"
22.5	1.774	1	"HBU"
23.5	1.9711	1	"HBU"
24.5	0.9856	1	"HBU"
25.5	1.1827	1	"HBU"
26.5	1.3798	1	"HBU"
27.5	0.7884	1	"HBU"
28.5	0.5913	1	"HBU"
29.5	1.1827	1	"HBU"
30.5	0.3942	1	"HBU"
31.5	1.1827	1	"HBU"
32.5	0.5913	1	"HBU"
33.5	0.7884	1	"HBU"
34.5	0.5913	1	"HBU"
35.5	0.5913	1	"HBU"
36.5	0.7884	1	"HBU"
37.5	0.3942	1	"HBU"
38.5	0.5913	1	"HBU"
39.5	0.1971	1	"HBU"
40.5	0.3942	1	"HBU"
41.5	0.1971	1	"HBU"
42.5	0.7884	1	"HBU"
46.5	0.5913	1	"HBU"
48.5	0.1971	1	"HBU"
49.5	0.1971	1	"HBU"
50.5	0.1971	1	"HBU"
51.5	0.3942	1	"HBU"
52.5	0.3942	1	"HBU"
54.5	0.1971	1	"HBU"
62.5	0.1971	1	"HBU"
64.5	0.1971	1	"HBU"
73.5	0.1971	1	"HBU"
5.5	2.9567	1	"SAH"
6.5	2.9567	1	"SAH"
7.5	2.3653	1	"SAH"
8.5	2.9567	1	"SAH"
9.5	2.1682	1	"SAH"
10.5	2.9567	1	"SAH"
11.5	1.774	1	"SAH"
12.5	1.5769	1	"SAH"
13.5	1.3798	1	"SAH"
14.5	0.7884	1	"SAH"
15.5	0.5913	1	"SAH"
16.5	0.3942	1	"SAH"
17.5	0.9856	1	"SAH"
18.5	0.5913	1	"SAH"
19.5	0.5913	1	"SAH"
20.5	0.1971	1	"SAH"
21.5	0.3942	1	"SAH"
23.5	0.1971	1	"SAH"
25.5	0.1971	1	"SAH"
26.5	0.3942	1	"SAH"
28.5	0.1971	1	"SAH"
29.5	0.1971	1	"SAH"
31.5	0.3942	1	"SAH"
33.5	0.3942	1	"SAH"
36.5	0.1971	1	"SAH"
38.5	0.1971	1	"SAH"
46.5	0.1971	1	"SAH"
6.5	0.3942	1	"SEI"
20.5	0.1971	1	"SEI"
25.5	0.1971	1	"SEI"
27.5	0.3942	1	"SEI"
28.5	0.3942	1	"SEI"
30.5	0.1971	1	"SEI"
31.5	0.1971	1	"SEI"
32.5	0.1971	1	"SEI"
