dbh,n,cl,sp,time,ca_ind,ca_cohort,cumca
51.5,0.1971,1,6,0,57.142428862421795,11.262772728783336,4117.039261798305
47.5,0.7884,1,8,0,56.748755934844986,44.740719179031785,4161.779980977338
32.5,0.7884,1,4,0,55.83778167821147,44.02250707510192,4205.802488052439
50.5,0.5913,1,3,0,55.09101664711428,32.57531814343868,4238.377806195878
50.5,0.5913,1,6,0,55.09101664711428,32.57531814343868,4270.953124339317
46.5,0.1971,1,8,0,54.620672713530965,10.765734591836953,4281.718858931154
43.5,0.5913,1,1,0,53.87185138187869,31.854425722104875,4313.573284653258
31.5,0.3942,1,4,0,53.83474402695376,21.22165609542517,4334.794940748684
49.5,0.9856,1,3,0,53.109526868039595,52.344749681139824,4387.1396904298235
49.5,0.9856,1,6,0,53.109526868039595,52.344749681139824,4439.484440110963
45.5,0.7884,1,8,0,52.542401786230144,41.42442956826385,4480.908869679227
42.5,0.9856,1,1,0,52.11522260571221,51.36476340018996,4532.273633079417
42.5,0.1971,1,2,0,52.11522260571221,10.271910375585877,4542.545543455003
30.5,0.5913,1,4,0,51.85240065896508,30.660324509646056,4573.205867964649
48.5,1.3798,1,3,0,51.1973278651447,70.64207298832666,4643.8479409529755
48.5,1.1827,1,6,0,51.1973278651447,60.55107966610664,4704.399020619082
29.5,1.1827,1,4,0,49.89181550124525,59.007050193322755,4763.406070812405
47.5,0.7884,1,3,0,49.35362644942087,38.91039909272342,4802.3164699051285
47.5,0.5913,1,6,0,49.35362644942087,29.182799319542564,4831.4992692246715
40.5,0.9856,1,1,0,48.71374332677382,48.01226542286828,4879.5115346475395
40.5,0.1971,1,5,0,48.71374332677382,9.601478809707121,4889.113013457247
43.5,0.3942,1,8,0,48.539296576590516,19.134190710491982,4908.247204167738
28.5,1.5769,1,4,0,47.95399876467205,75.61866065201136,4983.86586481975
46.5,0.5913,1,3,0,47.57748282039458,28.132565591699315,5011.99843041145
46.5,0.3942,1,6,0,47.57748282039458,18.755043727799542,5030.753474139248
39.5,0.1971,1,1,0,47.06982048560908,9.277461617713548,5040.030935756962
39.5,0.3942,1,5,0,47.06982048560908,18.554923235427097,5058.585858992389
42.5,0.3942,1,8,0,46.61599764362367,18.37602627111645,5076.961885263506
27.5,0.7884,1,4,0,46.03990544843964,36.297861455549814,5113.259746719055
45.5,0.1971,1,3,0,45.86782530589062,9.040548367791041,5122.300295086847
45.5,0.7884,1,6,0,45.86782530589062,36.162193471164166,5158.462488558011
38.5,0.5913,1,1,0,45.46423662903656,26.883003118749322,5185.3454916767605
38.5,0.3942,1,2,0,45.46423662903656,17.922002079166212,5203.267493755926
41.5,0.5913,1,8,0,44.745593056075855,26.458069174057655,5229.725562929984
44.5,1.1827,1,3,0,44.22346479619834,52.303091814463784,5282.0286547444475
44.5,0.1971,1,6,0,44.22346479619834,8.716444911330694,5290.745099655778
26.5,1.774,1,4,0,44.15043411049679,78.3228701120213,5369.0679697678
37.5,0.3942,1,1,0,43.897224136072815,17.304285754439903,5386.372255522239
40.5,0.1971,1,8,0,42.92841315097775,8.461190232057714,5394.833445754298
43.5,0.5913,1,3,0,42.64310876264411,25.214870211351464,5420.048315965649
43.5,0.1971,1,6,0,42.64310876264411,8.404956737117153,5428.453272702766
36.5,1.1827,1,1,0,42.36892867693178,50.10973194620722,5478.563004648973
36.5,0.3942,1,5,0,42.36892867693178,16.701831684446507,5495.26483633342
25.5,1.1827,1,4,0,42.2864259021103,50.01215591442586,5545.276992247846
39.5,0.3942,1,8,0,41.16462663363235,16.227095818977872,5561.504088066824
42.5,1.1827,1,3,0,41.1253747680508,48.63898073817368,5610.143068804997
42.5,0.3942,1,6,0,41.1253747680508,16.211622733565623,5626.354691538563
35.5,0.3942,1,1,0,40.87941289924396,16.11466456488197,5642.469356103445
24.5,1.5769,1,4,0,40.448663862767425,63.78349804519795,5706.252854148643
41.5,0.7884,1,3,0,39.668803393347275,31.27488459531499,5737.527738743957
41.5,0.5913,1,6,0,39.668803393347275,23.456163446486247,5760.983902190444
38.5,0.1971,1,7,0,39.45424901708473,7.7764324812674,5768.7603346717115
34.5,0.1971,1,1,0,39.42866032494516,7.771388950046692,5776.531723621758
34.5,0.3942,1,2,0,39.42866032494516,15.542777900093384,5792.074501521852
34.5,0.1971,1,5,0,39.42866032494516,7.771388950046692,5799.845890471898
23.5,1.5769,1,4,0,38.63787246983835,60.928061097688094,5860.773951569587
40.5,0.7884,1,3,0,38.271870520444615,30.173542718318533,5890.947494287905
40.5,0.1971,1,6,0,38.271870520444615,7.543385679579633,5898.490879967484
33.5,0.3942,1,1,0,38.016579416022445,14.986135605796047,5913.47701557328
33.5,0.1971,1,2,0,38.016579416022445,7.4930678028980235,5920.970083376178
33.5,0.3942,1,5,0,38.016579416022445,14.986135605796047,5935.956218981974
39.5,0.3942,1,3,0,36.93299892624208,14.558988176724627,5950.515207158699
39.5,0.1971,1,6,0,36.93299892624208,7.279494088362314,5957.794701247061
22.5,1.9711,1,4,0,36.85471743576586,72.64433353763809,6030.439034784699
32.5,0.1971,1,1,0,36.64300776897347,7.222336831264671,6037.6613716159645
32.5,0.3942,1,5,0,36.64300776897347,14.444673662529341,6052.106045278493
36.5,0.3942,1,8,0,36.193070495849746,14.26730838946397,6066.373353667957
38.5,0.5913,1,3,0,35.65056915614225,21.080181542026914,6087.453535209985
38.5,0.1971,1,6,0,35.65056915614225,7.026727180675636,6094.48026239066
31.5,0.7884,1,1,0,35.30771639983517,27.83660360963005,6122.31686600029
31.5,0.5913,1,2,0,35.30771639983517,20.877452707222538,6143.194318707513
31.5,0.1971,1,5,0,35.30771639983517,6.959150902407512,6150.15346960992
21.5,1.5769,1,4,0,35.099805744043856,55.34888367778275,6205.502353287703
35.5,0.3942,1,8,0,34.64161668275739,13.655725296342961,6219.158078584046
37.5,0.5913,1,3,0,34.42292965766209,20.354278306575594,6239.512356890621
37.5,0.5913,1,6,0,34.42292965766209,20.354278306575594,6259.866635197197
30.5,0.5913,1,1,0,34.010414083903896,20.110357847812374,6279.976993045009
30.5,0.3942,1,5,0,34.010414083903896,13.406905231874916,6293.383898276884
20.5,0.5913,1,4,0,33.37368591389982,19.733860480888964,6313.117758757773
36.5,0.9856,1,3,0,33.24840616559376,32.769629116809206,6345.887387874583
36.5,0.3942,1,6,0,33.24840616559376,13.10652171047706,6358.99390958506
34.5,0.5913,1,8,0,33.14228515228965,19.597033210548872,6378.5909427956085
29.5,1.3798,1,1,0,32.750751716745285,45.189487218765144,6423.780430014373
29.5,0.5913,1,2,0,32.750751716745285,19.365519490111488,6443.145949504485
29.5,0.5913,1,5,0,32.750751716745285,19.365519490111488,6462.511468994597
35.5,0.9856,1,3,0,32.12531033969264,31.662705870801066,6494.174174865398
33.5,0.5913,1,8,0,31.694464868326342,18.74093707664137,6512.915111942039
19.5,1.5769,1,4,0,31.676848482415338,49.95122237192074,6562.86633431396
28.5,0.7884,1,1,0,31.528326665719618,24.856932743253346,6587.723267057213
28.5,0.7884,1,5,0,31.528326665719618,24.856932743253346,6612.580199800466
34.5,0.9856,1,3,0,31.05194766408362,30.60479961772082,6643.1849994181875
34.5,0.5913,1,6,0,31.05194766408362,18.361016653772648,6661.5460160719595
27.5,0.7884,1,1,0,30.342687083973836,23.92217449700497,6685.468190568965
27.5,0.3942,1,5,0,30.342687083973836,11.961087248502485,6697.429277817468
32.5,0.1971,1,7,0,30.297448357554646,5.971627071274021,6703.400904888741
32.5,0.7884,1,8,0,30.297448357554646,23.886508285096085,6727.287413173837
33.5,1.1827,1,3,0,30.02662462453099,35.5124889434328,6762.79990211727
33.5,0.3942,1,6,0,30.02662462453099,11.836495426990115,6774.63639754426
18.5,0.7884,1,4,0,30.00972669180686,23.659668523820528,6798.296066068081
26.5,0.7884,1,1,0,29.19333616162832,23.016026229827766,6821.312092297909
26.5,0.3942,1,2,0,29.19333616162832,11.508013114913883,6832.820105412822
26.5,0.7884,1,5,0,29.19333616162832,23.016026229827766,6855.83613164265
32.5,0.7884,1,3,0,29.04765518548434,22.901171348235856,6878.737302990886
32.5,0.1971,1,6,0,29.04765518548434,5.725292837058964,6884.462595827945
31.5,0.7884,1,8,0,28.950441212577473,22.82452785199608,6907.287123679941
17.5,1.9711,1,4,0,28.372697368748035,55.92542378353925,6963.21254746348
31.5,0.3942,1,3,0,28.113366593477025,11.082289111148643,6974.294836574629
25.5,0.3942,1,1,0,28.079736291668535,11.069032046175737,6985.363868620805
25.5,0.3942,1,2,0,28.079736291668535,11.069032046175737,6996.4329006669805
25.5,0.9856,1,5,0,28.079736291668535,27.67538808906851,7024.108288756049
30.5,0.1971,1,7,0,27.652571384459854,5.450321819877037,7029.558610575926
30.5,0.3942,1,8,0,27.652571384459854,10.900643639754074,7040.459254215681
30.5,1.1827,1,3,0,27.222104537105785,32.19558303603502,7072.654837251715
30.5,0.1971,1,6,0,27.222104537105785,5.36547680426355,7078.020314055979
24.5,1.5769,1,1,0,27.001313130802057,42.578370675961764,7120.598684731941
24.5,0.1971,1,2,0,27.001313130802057,5.321958818081085,7125.920643550022
24.5,0.5913,1,5,0,27.001313130802057,15.965876454243258,7141.886520004265
16.5,0.9856,1,4,0,26.766081981942552,26.38065040140258,7168.2671704056675
29.5,0.3942,1,8,0,26.402898203213947,10.408022471706937,7178.675192877375
29.5,0.3942,1,3,0,26.37223769655884,10.395936099983494,7189.071128977358
29.5,0.1971,1,6,0,26.37223769655884,5.197968049991747,7194.26909702735
23.5,1.9711,1,1,0,25.95745953822596,51.1647484957972,7245.433845523146
23.5,0.7884,1,2,0,25.95745953822596,20.464861099937348,7265.898706623084
23.5,0.3942,1,5,0,25.95745953822596,10.232430549968674,7276.131137173053
28.5,0.9856,1,3,0,25.562161717582914,25.194066588849722,7301.325203761902
28.5,0.1971,1,6,0,25.562161717582914,5.038302074535593,7306.363505836438
28.5,0.3942,1,7,0,25.200421074371363,9.93400598751719,7316.297511823956
28.5,0.5913,1,8,0,25.200421074371363,14.901008981275789,7331.198520805231
15.5,0.9856,1,4,0,25.190147863650992,24.82740973441442,7356.025930539646
22.5,2.7595,1,1,0,24.94753937783982,68.84273491314899,7424.868665452795
22.5,0.9856,1,2,0,24.94753937783982,24.588294810798928,7449.456960263594
22.5,0.3942,1,5,0,24.94753937783982,9.834320022744457,7459.2912802863375
26.5,0.1971,1,3,0,24.05511985934053,4.741264124276018,7464.032544410614
27.5,0.7884,1,7,0,24.044087809039695,18.956358828646895,7482.988903239261
27.5,0.7884,1,8,0,24.044087809039695,18.956358828646895,7501.945262067908
21.5,0.9856,1,1,0,23.970891171912427,23.62571033903689,7525.570972406945
21.5,1.1827,1,2,0,23.970891171912427,28.35037298902083,7553.9213453959655
21.5,0.3942,1,5,0,23.970891171912427,9.449325299967878,7563.370670695934
14.5,1.1827,1,4,0,23.645109580528796,27.96507110089141,7591.335741796825
25.5,0.7884,1,3,0,23.35510853264895,18.41316756714043,7609.748909363965
20.5,1.774,1,1,0,23.02683159654731,40.84959925227493,7650.59850861624
20.5,1.1827,1,2,0,23.02683159654731,27.233833729236505,7677.832342345477
20.5,0.3942,1,5,0,23.02683159654731,9.07717701535895,7686.9095193608355
26.5,0.3942,1,7,0,22.932802553575808,9.040110766619584,7695.949630127455
26.5,0.1971,1,8,0,22.932802553575808,4.520055383309792,7700.469685510765
24.5,0.1971,1,3,0,22.688801674233275,4.471962809991378,7704.941648320756
13.5,0.9856,1,4,0,22.131130438940428,21.812442160619685,7726.754090481376
19.5,1.5769,1,1,0,22.114658811479234,34.8726054798216,7761.626695961198
19.5,0.9856,1,2,0,22.114658811479234,21.796207724593934,7783.422903685791
19.5,0.3942,1,5,0,22.114658811479234,8.717598503485114,7792.140502189277
23.5,0.5913,1,3,0,22.054771767460863,13.04098654609961,7805.181488735377
25.5,0.7884,1,7,0,21.865433293148055,17.238707608317927,7822.420196343694
25.5,0.1971,1,8,0,21.865433293148055,4.309676902079482,7826.729873245774
22.5,0.1971,1,3,0,21.451632052745072,4.228116677596054,7830.9579899233695
22.5,0.3942,1,6,0,21.451632052745072,8.456233355192108,7839.414223278562
18.5,3.1538,1,1,0,21.233655618760814,66.96670309044785,7906.38092636901
18.5,1.1827,1,2,0,21.233655618760814,25.113044500308416,7931.493970869318
18.5,1.3798,1,5,0,21.233655618760814,29.29819802276617,7960.792168892084
21.5,0.1971,1,3,0,20.878037482997478,4.115061187898803,7964.9072300799835
21.5,0.1971,1,6,0,20.878037482997478,4.115061187898803,7969.022291267882
24.5,0.9856,1,7,0,20.840818910942208,20.54071111862464,7989.563002386507
24.5,1.1827,1,8,0,20.840818910942208,24.648436525971352,8014.211438912478
12.5,0.7884,1,4,0,20.648324109865555,16.279138728218005,8030.490577640696
17.5,2.7595,1,1,0,20.38309244675955,56.247143606832985,8086.7377212475285
17.5,1.9711,1,2,0,20.38309244675955,40.177113521807755,8126.914834769336
17.5,0.5913,1,5,0,20.38309244675955,12.052522563768925,8138.967357333106
20.5,0.1971,1,3,0,20.3326853842013,4.0075722892260766,8142.974929622332
23.5,0.9856,1,7,0,19.857775791555202,19.57182382015681,8162.546753442489
23.5,0.7884,1,8,0,19.857775791555202,15.655870434062122,8178.20262387655
19.5,0.1971,1,3,0,19.814315851153648,3.9054016542623837,8182.1080255308125
16.5,3.548,1,1,0,19.56223015757776,69.40679259908589,8251.5148181299
16.5,1.1827,1,2,0,19.56223015757776,23.136249607367215,8274.651067737266
16.5,0.3942,1,5,0,19.56223015757776,7.711431128117153,8282.362498865383
18.5,0.7884,1,3,0,19.32171190671196,15.23323766725171,8297.595736532636
11.5,0.9856,1,4,0,19.19675635859897,18.920323067035145,8316.51605959967
22.5,0.1971,1,7,0,18.91510396320003,3.7281669911467255,8320.244226590818
22.5,0.1971,1,8,0,18.91510396320003,3.7281669911467255,8323.972393581964
17.5,0.7884,1,3,0,18.853699451117265,14.864256647260852,8338.836650229225
15.5,2.7595,1,1,0,18.770322677530704,51.79670542864598,8390.63335565787
15.5,1.3798,1,2,0,18.770322677530704,25.899291230456864,8416.532646888327
15.5,0.7884,1,5,0,18.770322677530704,14.798522398965206,8431.331169287292
16.5,0.1971,1,6,0,18.409147026183533,3.628442878860774,8434.959612166153
21.5,0.7884,1,7,0,18.011592778712917,14.200339746737264,8449.15995191289
21.5,0.9856,1,8,0,18.011592778712917,17.752225842699453,8466.91217775559
14.5,2.9567,1,1,0,18.006619451675355,53.24017173276852,8520.152349488359
14.5,0.7884,1,2,0,18.006619451675355,14.19641877570085,8534.348768264059
14.5,1.3798,1,5,0,18.006619451675355,24.845533519421654,8559.19430178348
10.5,1.5769,1,4,0,17.776446864654847,28.03167906087423,8587.225980844356
14.5,0.3942,1,3,0,17.58610711497274,6.932443424722254,8594.158424269077
13.5,3.1538,1,1,0,17.27036772457654,54.46728572976949,8648.625709998847
13.5,0.7884,1,2,0,17.27036772457654,13.615957914056144,8662.241667912904
13.5,1.3798,1,5,0,17.27036772457654,23.829653386370712,8686.071321299274
20.5,2.3653,1,7,0,17.14602614002556,40.55549562900245,8726.626816928276
20.5,1.5769,1,8,0,17.14602614002556,27.0375686202063,8753.664385548482
12.5,0.1971,1,3,0,16.844374851052816,3.32002628314251,8756.984411831625
12.5,3.7451,1,1,0,16.560814650536518,62.02190694772431,8819.00631877935
12.5,2.7595,1,2,0,16.560814650536518,45.69956802815552,8864.705886807506
12.5,1.5769,1,5,0,16.560814650536518,26.114748622431033,8890.820635429936
11.5,0.3942,1,3,0,16.501607953051764,6.504933855093005,8897.325569285029
9.5,2.5624,1,4,0,16.38737111760575,41.990999751752966,8939.316569036782
19.5,1.774,1,7,0,16.31718727476483,28.94669022543281,8968.263259262214
19.5,2.1682,1,8,0,16.31718727476483,35.37892544914511,9003.64218471136
10.5,0.1971,1,3,0,16.17637671528739,3.1883638505831446,9006.830548561942
11.5,2.7595,1,1,0,15.877209237404918,43.81315889061887,9050.643707452562
11.5,0.7884,1,2,0,15.877209237404918,12.517591762770037,9063.161299215331
11.5,1.9711,1,5,0,15.877209237404918,31.295567127848834,9094.45686634318
9.5,0.5913,1,3,0,15.867830419516288,9.382648127059982,9103.83951447024
8.5,0.1971,1,3,0,15.575154845815433,3.0698630201102217,9106.90937749035
18.5,3.1538,1,7,0,15.523863077005524,48.95915937226002,9155.86853686261
18.5,1.9711,1,8,0,15.523863077005524,30.59908651108559,9186.467623373697
7.5,0.1971,1,3,0,15.29757120848393,3.0151512851921827,9189.482774658889
10.5,3.9422,1,1,0,15.2188041288373,59.995569636702406,9249.47834429559
10.5,1.3798,1,2,0,15.2188041288373,20.998905936969706,9270.477250232561
10.5,1.774,1,5,0,15.2188041288373,26.998158524557372,9297.475408757118
6.5,0.3942,1,3,0,15.034335065740544,5.926534882914923,9303.401943640032
8.5,1.9711,1,4,0,15.029462375006169,29.62457328737466,9333.026516927408
5.5,0.9856,1,3,0,14.78473521180904,14.57183502475899,9347.598351952167
17.5,3.1538,1,7,0,14.76484802696829,46.56537770745259,9394.16372965962
17.5,1.5769,1,8,0,14.76484802696829,23.282688853726295,9417.446418513346
9.5,4.3364,1,1,0,14.584857230491897,63.245774894305065,9480.69219340765
9.5,2.3653,1,2,0,14.584857230491897,34.497562807282485,9515.189756214933
9.5,3.7451,1,5,0,14.584857230491897,54.621748813915204,9569.811505028849
16.5,3.7451,1,7,0,14.038947706670793,52.57726305625279,9622.3887680851
16.5,0.1971,1,8,0,14.038947706670793,2.767076592984813,9625.155844678085
8.5,4.7306,1,1,0,13.974633186154536,66.10839975042265,9691.264244428508
8.5,4.7306,1,2,0,13.974633186154536,66.10839975042265,9757.372644178931
8.5,4.9278,1,5,0,13.974633186154536,68.86419741473233,9826.236841593663
7.5,1.9711,1,4,0,13.702613669056724,27.00922180307771,9853.246063396742
7.5,8.0815,1,1,0,13.387404710172373,108.19031116525802,9961.436374562
7.5,2.7595,1,2,0,13.387404710172373,36.94254329772066,9998.37891785972
7.5,0.12109009739941225,1,5,0,13.387404710172373,1.621082140280123,10000
7.5,0,1,5,0,13.387404710172373,0,10000
7.5,3.821109902600588,2,5,0,13.387404710172373,51.15474470816141,10051.154744708161
15.5,4.9278,2,7,0,13.344981930253928,65.76140195590531,10116.916146664067
15.5,1.9711,2,8,0,13.344981930253928,26.304293882723517,10143.220440546791
6.5,7.096,2,1,0,12.82245378286656,90.98813204322111,10234.20857259001
6.5,4.1393,2,2,0,12.82245378286656,53.07598294341956,10287.284555533432
6.5,5.1249,2,5,0,12.82245378286656,65.71379339181284,10352.998348925244
14.5,3.1538,2,7,0,12.681787508965483,39.99582144577534,10392.99417037102
14.5,1.774,2,8,0,12.681787508965483,22.497491040904766,10415.491661411925
6.5,2.7595,2,4,0,12.4066798492454,34.236233043992684,10449.727894455917
5.5,9.8555,2,1,0,12.27907271579335,121.01640115050134,10570.744295606419
5.5,8.0815,2,2,0,12.27907271579335,99.23332615268396,10669.977621759102
5.5,7.096,2,5,0,12.27907271579335,87.1322999912696,10757.10992175037
13.5,4.9278,2,7,0,12.048220671640722,59.37122182571115,10816.481143576082
13.5,2.1682,2,8,0,12.048220671640722,26.122952060251414,10842.604095636334
12.5,6.5046,2,7,0,11.443159162021578,74.43317308528556,10917.03726872162
12.5,1.3798,2,8,0,11.443159162021578,15.789271011757373,10932.826539733376
5.5,2.3653,2,4,0,11.14147964884505,26.352941813413196,10959.179481546791
11.5,7.096,2,7,0,10.86550403444964,77.10161662845464,11036.281098175245
11.5,3.548,2,8,0,10.86550403444964,38.55080831422732,11074.831906489471
10.5,11.4324,2,7,0,10.314181169397255,117.91584480101717,11192.74775129049
